BoroCode,Program,RackType,Latitude,Longitude,FEMAFldz,HrcEvac
3,Bike Racks,Large Hoop,40.5803,-73.997185,AE,1
1,Bike Racks,Large Hoop,40.785485,-73.942234,AE,1
1,Bike Racks,Large Hoop,40.817229,-73.957387,X,2
4,Bike Racks,Small Hoop,40.684143,-73.83286,X,0
3,Bike Racks,Large Hoop,40.677384,-73.886209,X,6
3,Bike Racks,Large Hoop,40.716926,-73.943019,X,6
5,Bike Racks,Large Hoop,40.586257,-74.100978,X,4
4,Bike Racks,Small Hoop,40.726163,-73.894786,X,0
3,Bike Racks,Small Hoop,40.64032968,-73.96897411,X,0
2,Bike Racks,Large Hoop,40.865198,-73.887246,X,0
3,Bike Racks,Small Hoop,40.654765,-73.916781,X,6
1,Bike Racks,Large Hoop,40.782846,-73.949909,X,6
5,Bike Racks,Large Hoop,40.561984,-74.111778,X,2
4,Bike Racks,Large Hoop,40.732162,-73.86671,X,6
1,Bike Racks,Large Hoop,40.8213,-73.938533,X,3
3,Bike Racks,Large Hoop,40.728377,-73.957829,X,2
3,Bike Racks,Large Hoop,40.635948,-74.008844,X,0
4,Bike Racks,Large Hoop,40.74269,-73.952546,X,2
3,Bike Racks,Large Hoop,40.673802,-73.883558,X,5
1,Bike Racks,Small Hoop,40.71946374,-73.99887225,X,4
4,Bike Racks,Small Hoop,40.748224,-73.863465,X,0
4,Bike Racks,Small Hoop,40.7688435,-73.91433652,X,0
4,Bike Racks,Small Hoop,40.69915516,-73.83308381,X,0
4,Bike Racks,Small Hoop,40.74939,-73.861507,X,0
3,Bike Racks,Small Hoop,40.695287,-73.996258,X,0
4,Bike Racks,Small Hoop,40.678713,-73.844538,X,6
2,Bike Racks,Large Hoop,40.852766,-73.789489,AE,1
4,Bike Racks,Small Hoop,40.69952758,-73.83233211,X,0
4,Bike Racks,Large Hoop,40.758168,-73.874312,X,0
4,Bike Racks,Small Hoop,40.76526995,-73.91395964,X,0
1,Bike Racks,Large Hoop,40.72581283,-73.99423174,X,0
3,Bike Racks,Small Hoop,40.577019,-73.981802,AE,1
2,Bike Racks,Small Hoop,40.82854331,-73.88088744,X,5
2,Bike Racks,Large Hoop,40.836014,-73.915914,X,0
3,Bike Racks,Large Hoop,40.625589,-73.959617,X,0
2,Bike Racks,Large Hoop,40.837091,-73.88713,X,0
1,Bike Racks,Small Hoop,40.70328797,-74.01435922,X,2
4,Bike Racks,Small Hoop,40.71994284,-73.73290147,X,0
3,Bike Racks,Large Hoop,40.699297,-73.938574,X,0
4,Bike Racks,Small Hoop,40.746467,-73.917666,X,0
1,Bike Racks,Small Hoop,40.7140595,-73.98052936,X,5
3,Bike Racks,Large Hoop,40.699129,-73.938731,X,0
3,Bike Racks,Small Hoop,40.68428747,-73.87014345,X,6
4,Bike Racks,Small Hoop,40.743562,-73.91962,X,0
3,Bike Racks,Small Hoop,40.619078,-73.922935,X,2
3,Bike Racks,Small Hoop,40.67658253,-73.97252689,X,0
4,Bike Racks,Small Hoop,40.76258897,-73.80428408,X,0
2,Bike Racks,Small Hoop,40.86541832,-73.86389514,X,0
1,Bike Racks,Large Hoop,40.742564,-73.977195,X,5
3,Bike Racks,Small Hoop,40.73494,-73.955128,X,2
3,Bike Racks,Large Hoop,40.691575,-73.94854,X,0
3,Bike Racks,Small Hoop,40.63826,-73.997966,X,0
3,Bike Racks,Small Hoop,40.610058,-73.984702,X,5
5,Bike Racks,Large Hoop,40.647096,-74.080331,X,0
3,Bike Racks,Large Hoop,40.616461,-74.011847,X,0
4,Bike Racks,Large Hoop,40.748214,-73.94286,X,4
3,Bike Racks,Large Hoop,40.683502,-73.943885,X,0
3,Bike Racks,Large Hoop,40.657177,-73.874441,X,3
2,Bike Racks,Large Hoop,40.850034,-73.905923,X,0
2,Bike Racks,Large Hoop,40.846058,-73.920021,X,0
3,Bike Racks,Large Hoop,40.677198,-73.957381,X,0
3,Bike Racks,Small Hoop,40.614681,-73.987681,X,0
4,Bike Racks,Large Hoop,40.7016,-73.765401,X,0
4,Bike Racks,Small Hoop,40.76461288,-73.88489014,X,6
3,Bike Racks,Large Hoop,40.708191,-73.942511,X,0
3,Bike Racks,Large Hoop,40.690551,-73.98341,X,0
3,Bike Racks,Small Hoop,40.70032906,-73.92112461,X,0
4,Bike Racks,Large Hoop,40.693773,-73.827436,X,0
4,Bike Racks,Large Hoop,40.697699,-73.792172,X,0
4,Bike Racks,Small Hoop,40.76761487,-73.91205796,X,0
2,Bike Racks,Large Hoop,40.806093,-73.837003,VE,1
1,Bike Racks,Large Hoop,40.75069,-73.997876,X,6
3,Bike Racks,Large Hoop,40.717264,-73.949346,X,3
1,Bike Racks,Large Hoop,40.773167,-73.946448,X,0
4,Bike Racks,Small Hoop,40.677401,-73.826371,X,0
3,Bike Racks,Small Hoop,40.625709,-73.928107,X,4
3,Bike Racks,Small Hoop,40.69029291,-73.9917638,X,0
4,Bike Racks,Large Hoop,40.770077,-73.904188,X,0
2,Bike Racks,Large Hoop,40.876221,-73.863075,X,0
3,Bike Racks,Large Hoop,40.685121,-73.97722,X,0
3,Bike Racks,Large Hoop,40.709762,-73.952651,X,5
4,Bike Racks,Small Hoop,40.788446,-73.81528,X,0
4,Bike Racks,Large Hoop,40.753195,-73.925965,X,0
4,Bike Racks,Small Hoop,40.715798,-73.901403,X,0
1,Bike Racks,Large Hoop,40.771419,-73.993778,X,1
4,Bike Racks,Small Hoop,40.60287834,-73.75316794,X,1
1,Bike Racks,Large Hoop,40.788837,-73.973549,X,0
1,Bike Racks,Small Hoop,40.73675492,-73.98161204,X,3
1,Bike Racks,Small Hoop,40.76211746,-73.96336028,X,0
3,Bike Racks,Small Hoop,40.607304,-73.960922,X,5
2,Bike Racks,Small Hoop,40.8400793,-73.91748038,X,0
3,Bike Racks,Small Hoop,40.67888954,-73.97357385,X,0
1,Bike Racks,Large Hoop,40.81246,-73.95334,X,0
2,Bike Racks,Large Hoop,40.841305,-73.899069,X,0
2,Bike Racks,Small Hoop,40.84420344,-73.9145194,X,0
4,Bike Racks,Large Hoop,40.753489,-73.926673,X,0
1,Bike Racks,Small Hoop,40.72017923,-74.00279737,X,2
4,Bike Racks,Small Hoop,40.761937,-73.925099,X,0
4,Bike Racks,Small Hoop,40.741888,-73.925954,X,0
3,Bike Racks,Small Hoop,40.575442,-73.981841,AE,1
1,Bike Racks,Small Hoop,40.732635,-74.0018886,X,4
4,Bike Racks,Small Hoop,40.743587,-73.918658,X,0
3,Bike Racks,Small Hoop,40.604291,-73.971661,X,5
3,Bike Racks,Large Hoop,40.679024,-73.925667,X,0
4,Bike Racks,Large Hoop,40.658678,-73.767597,X,3
2,Bike Racks,Small Hoop,40.86522733,-73.89491036,X,0
1,Bike Racks,Large Hoop,40.739309,-74.009146,AE,1
4,Bike Racks,Large Hoop,40.751985,-73.755801,X,0
4,Bike Racks,Small Hoop,40.6846731,-73.84480124,X,0
1,Bike Racks,Large Hoop,40.74985,-73.995577,X,6
3,Bike Racks,Large Hoop,40.64607,-73.99521,X,0
3,Bike Racks,Small Hoop,40.614701,-73.994547,X,0
1,Bike Racks,Large Hoop,40.76286,-73.991507,X,0
4,Bike Racks,Small Hoop,40.760361,-73.829509,X,0
3,Bike Racks,Large Hoop,40.662505,-73.962866,X,0
1,Bike Racks,Large Hoop,40.737261,-74.001438,X,5
4,Bike Racks,Small Hoop,40.68663197,-73.8229768,X,0
4,Bike Racks,Small Hoop,40.76459206,-73.91633947,X,0
1,Bike Racks,Large Hoop,40.753919,-73.993452,X,0
1,Bike Racks,Large Hoop,40.818804,-73.944741,X,6
2,Bike Racks,Large Hoop,40.831352,-73.910301,X,5
4,Bike Racks,Small Hoop,40.67467928,-73.80396848,X,0
1,Bike Racks,Large Hoop,40.74073,-73.983619,X,0
4,Bike Racks,Small Hoop,40.747045,-73.952766,AE,1
4,Bike Racks,Small Hoop,40.69595363,-73.83844177,X,0
3,Bike Racks,Small Hoop,40.61868988,-73.93010481,X,3
2,Bike Racks,Large Hoop,40.821707,-73.86145,X,4
3,Bike Racks,Small Hoop,40.628995,-74.005462,X,0
4,Bike Racks,Small Hoop,40.75763044,-73.78306126,X,0
4,Bike Racks,Small Hoop,40.71492536,-73.903177,X,0
4,Bike Racks,Small Hoop,40.710192,-73.848846,X,0
3,Bike Racks,Small Hoop,40.59876537,-73.95917484,X,4
2,Bike Racks,Large Hoop,40.845646,-73.884182,X,0
1,Bike Racks,Small Hoop,40.78931,-73.97591,X,0
2,Bike Racks,Large Hoop,40.866357,-73.838559,X,0
4,Bike Racks,Small Hoop,40.75775617,-73.78922452,X,0
1,Bike Racks,Small Hoop,40.792357,-73.973705,X,0
4,Bike Racks,Small Hoop,40.75469,-73.923652,X,0
3,Bike Racks,Small Hoop,40.6143,-73.995172,X,0
4,Bike Racks,Small Hoop,40.70096547,-73.89185473,X,0
3,Bike Racks,Small Hoop,40.620779,-73.992087,X,0
3,Bike Racks,Small Hoop,40.6181,-73.958656,X,6
4,Bike Racks,Large Hoop,40.684416,-73.770669,X,5
3,Bike Racks,Small Hoop,40.597092,-73.941351,X,3
3,Bike Racks,Small Hoop,40.612625,-74.033954,X,0
1,Bike Racks,Small Hoop,40.72588925,-73.99198048,X,0
3,Bike Racks,Large Hoop,40.669426,-73.894384,X,6
4,Bike Racks,Small Hoop,40.7266881,-73.78882867,X,0
4,Bike Racks,Small Hoop,40.744303,-73.953657,X,2
4,Bike Racks,Small Hoop,40.67932106,-73.82085509,X,0
4,Bike Racks,Small Hoop,40.71054762,-73.79506538,X,0
1,Bike Racks,Large Hoop,40.747142,-73.989445,X,0
1,Bike Racks,Small Hoop,40.77592,-73.955957,X,0
3,Bike Racks,Large Hoop,40.69624929,-73.94945776,X,3
1,Bike Racks,Small Hoop,40.78304518,-73.94784349,X,1
2,Bike Racks,Small Hoop,40.82851811,-73.8811603,X,5
3,Bike Racks,Small Hoop,40.619119,-73.923186,X,3
2,Bike Racks,Large Hoop,40.831394,-73.900247,X,0
1,Bike Racks,Large Hoop,40.786587,-73.974664,X,0
3,Bike Racks,Small Hoop,40.591717,-73.96082,X,2
2,Bike Racks,Small Hoop,40.853998,-73.90201,X,0
3,Bike Racks,Small Hoop,40.631992,-73.953733,X,6
3,Bike Racks,Large Hoop,40.729877,-73.958347,X,3
2,Bike Racks,Small Hoop,40.85543,-73.901527,X,0
3,Bike Racks,Small Hoop,40.58368305,-73.94454316,X,1
1,Bike Racks,Small Hoop,40.71055026,-74.01631191,X,1
4,Bike Racks,U Rack,40.757477,-73.93132,X,0
3,Bike Racks,Small Hoop,40.59459469,-73.95754488,X,3
3,Bike Racks,Large Hoop,40.692714,-73.968643,X,0
2,Bike Racks,Small Hoop,40.82381051,-73.89334501,X,0
3,Bike Racks,Large Hoop,40.715539,-73.951938,AE,3
1,Bike Racks,Large Hoop,40.744334,-73.986624,X,0
3,Bike Racks,Large Hoop,40.688969,-73.960329,X,0
3,Bike Racks,Small Hoop,40.699574,-73.992073,X,0
2,Bike Racks,Large Hoop,40.83202,-73.898815,X,0
1,Bike Racks,Large Hoop,40.845764,-73.938052,X,0
3,Bike Racks,Large Hoop,40.668954,-73.897569,X,6
2,Bike Racks,Large Hoop,40.849328,-73.787366,X,1
3,Bike Racks,Small Hoop,40.625174,-73.939393,X,4
1,Bike Racks,Small Hoop,40.70700528,-74.00519202,AE,1
4,Bike Racks,Small Hoop,40.788266,-73.81351,X,0
2,Bike Racks,Small Hoop,40.878897,-73.873265,X,0
2,Bike Racks,Small Hoop,40.83986812,-73.91654345,X,0
3,Bike Racks,Large Hoop,40.697656,-73.91212,X,0
2,Bike Racks,Large Hoop,40.816014,-73.810899,X,3
1,Bike Racks,Large Hoop,40.740066,-74.006129,X,2
1,Bike Racks,Large Hoop,40.732645,-73.983367,X,5
4,Bike Racks,Small Hoop,40.77782,-73.918104,X,0
4,Bike Racks,Small Hoop,40.70593,-73.831203,X,0
1,Bike Racks,Small Hoop,40.72636707,-73.98941357,X,0
4,Bike Racks,Large Hoop,40.743077,-73.914842,X,0
3,Bike Racks,Small Hoop,40.64205493,-73.96972803,X,0
1,Bike Racks,Small Hoop,40.744305,-73.987681,X,0
4,Bike Racks,Small Hoop,40.71286121,-73.73418999,X,0
2,Bike Racks,Small Hoop,40.835202,-73.85211,X,6
5,Bike Racks,Large Hoop,40.632415,-74.077134,X,4
2,Bike Racks,Large Hoop,40.84343,-73.891283,X,0
3,Bike Racks,Small Hoop,40.690802,-73.988556,X,0
3,Bike Racks,Small Hoop,40.68326887,-73.87369334,X,0
5,Bike Racks,Small Hoop,40.6371705,-74.13388646,X,6
2,Bike Racks,Small Hoop,40.86549847,-73.86797243,X,0
2,Bike Racks,Small Hoop,40.87146525,-73.86392115,X,0
4,Bike Racks,Small Hoop,40.68778336,-73.82000318,X,0
3,Bike Racks,Small Hoop,40.60242737,-73.94235897,X,3
4,Bike Racks,Large Hoop,40.683034,-73.782172,X,5
3,Bike Racks,Small Hoop,40.60016058,-73.94659877,X,3
4,Bike Racks,Small Hoop,40.76749319,-73.91196681,X,0
2,Bike Racks,Large Hoop,40.877933,-73.89159,X,0
3,Bike Racks,Large Hoop,40.665717,-73.958854,X,0
3,Bike Racks,Small Hoop,40.655862,-73.915352,X,6
4,Bike Racks,U Rack,40.743899,-73.931912,X,6
3,Bike Racks,Large Hoop,40.709628,-73.949086,X,0
1,Bike Racks,Large Hoop,40.786441,-73.974328,X,0
3,Bike Racks,Large Hoop,40.693587,-73.96525,X,0
1,Bike Racks,Large Hoop,40.796529,-73.93639,X,3
3,Bike Racks,Small Hoop,40.596258,-73.978531,X,4
4,Bike Racks,Small Hoop,40.76303878,-73.80628384,X,0
1,Bike Racks,Large Hoop,40.812274,-73.945696,X,6
3,Bike Racks,Small Hoop,40.66609751,-73.98234544,X,0
4,Bike Racks,Large Hoop,40.719565,-73.87493,X,0
3,Bike Racks,Opal Rack (Parks),40.712869,-73.968265,X,1
2,Bike Racks,Large Hoop,40.813535,-73.915868,X,6
2,Bike Racks,Small Hoop,40.88825598,-73.83122144,X,0
3,Bike Racks,Large Hoop,40.681109,-73.911481,X,0
3,Bike Racks,Large Hoop,40.676222,-73.911162,X,0
2,Bike Racks,Large Hoop,40.823522,-73.817852,X,6
4,Bike Racks,Small Hoop,40.723513,-73.819987,X,0
3,Bike Racks,U Rack,40.693051,-73.969124,X,0
3,Bike Racks,Small Hoop,40.72855117,-73.95344414,X,4
1,Bike Racks,Large Hoop,40.74327,-73.986342,X,0
4,Bike Racks,Large Hoop,40.742403,-73.930511,X,0
3,Bike Racks,Small Hoop,40.592724,-73.949851,X,2
1,Bike Racks,Large Hoop,40.748921,-73.973905,X,0
3,Bike Racks,Large Hoop,40.690817,-73.948389,X,0
4,Bike Racks,Small Hoop,40.71043844,-73.7929447,X,0
4,Bike Racks,Small Hoop,40.744128,-73.923304,X,0
2,Bike Racks,Large Hoop,40.84238,-73.885876,X,0
3,Bike Racks,Large Hoop,40.66121,-73.947864,X,0
3,Bike Racks,Small Hoop,40.642085,-73.92911,X,4
5,Bike Racks,Large Hoop,40.590388,-74.165394,X,3
2,Bike Racks,Large Hoop,40.827456,-73.91289,X,6
4,Bike Racks,Small Hoop,40.707411,-73.788486,X,0
1,Bike Racks,Small Hoop,40.70571266,-74.0081893,X,2
4,Bike Racks,Small Hoop,40.74421725,-73.71703708,X,0
4,Bike Racks,Small Hoop,40.76670609,-73.78251826,X,0
3,Bike Racks,Large Hoop,40.687004,-73.954732,X,0
4,Bike Racks,Small Hoop,40.679374,-73.84456,X,5
4,Bike Racks,Small Hoop,40.69971685,-73.90931659,X,0
1,Bike Racks,Large Hoop,40.722997,-73.98934,X,0
4,Bike Racks,Small Hoop,40.701825,-73.881662,X,0
3,Bike Racks,Large Hoop,40.681126,-73.970935,X,0
5,Bike Racks,Small Hoop,40.627064,-74.078058,X,2
3,Bike Racks,Small Hoop,40.629671,-73.979625,X,0
3,Bike Racks,Small Hoop,40.604372,-73.97332,X,5
1,Bike Racks,Small Hoop,40.788774,-73.970388,X,0
4,Bike Racks,Small Hoop,40.72037297,-73.76074911,X,0
4,Bike Racks,Small Hoop,40.75687128,-73.90777956,X,0
2,Bike Racks,Small Hoop,40.83335607,-73.91450754,X,0
4,Bike Racks,Small Hoop,40.69537216,-73.8408447,X,0
2,Bike Racks,Large Hoop,40.852645,-73.913402,X,0
4,Bike Racks,Small Hoop,40.71852801,-73.86380151,X,0
3,Bike Racks,Small Hoop,40.69002133,-73.98653932,X,0
3,Bike Racks,Large Hoop,40.613665,-73.949332,X,5
3,Bike Racks,Small Hoop,40.695028,-73.995,X,0
4,Bike Racks,Large Hoop,40.784104,-73.847443,X,6
3,Bike Racks,Large Hoop,40.694207,-73.958913,X,0
2,Bike Racks,Small Hoop,40.88205,-73.881826,X,0
4,Bike Racks,Large Hoop,40.684891,-73.861451,X,5
1,Bike Racks,Small Hoop,40.73626112,-73.99777225,X,5
3,Bike Racks,Large Hoop,40.713187,-73.955676,X,4
3,Bike Racks,Small Hoop,40.692693,-73.992342,X,0
3,Bike Racks,Small Hoop,40.63033114,-73.9861424,X,0
1,Bike Racks,Small Hoop,40.72110009,-73.99571735,X,0
3,Bike Racks,Large Hoop,40.68815,-73.944796,X,0
3,Bike Racks,Small Hoop,40.58774345,-73.95229109,AE,2
2,Bike Racks,Large Hoop,40.856319,-73.910213,X,0
1,Bike Racks,Small Hoop,40.76328255,-73.95936648,X,0
4,Bike Racks,Small Hoop,40.69843047,-73.83470287,X,0
2,Bike Racks,Small Hoop,40.84809794,-73.83140053,X,0
3,Bike Racks,Small Hoop,40.70345118,-73.95732903,X,6
3,Bike Racks,Small Hoop,40.694846,-73.991601,X,0
3,Bike Racks,Large Hoop,40.70493963,-73.9492053,X,3
3,Bike Racks,Small Hoop,40.63798649,-73.89624167,X,2
1,Bike Racks,Small Hoop,40.73310542,-73.99851608,X,4
3,Bike Racks,Large Hoop,40.700844,-73.939393,X,0
4,Bike Racks,Small Hoop,40.757643,-73.829308,X,5
2,Bike Racks,Small Hoop,40.84896,-73.90459,X,0
1,Bike Racks,Large Hoop,40.728984,-73.99048,X,0
1,Bike Racks,Large Hoop,40.862083,-73.920548,X,2
1,Bike Racks,Small Hoop,40.73082896,-73.98592883,X,5
4,Bike Racks,Small Hoop,40.761367,-73.831129,X,6
1,Bike Racks,Small Hoop,40.73343153,-74.00302634,X,5
2,Bike Racks,Large Hoop,40.823276,-73.922193,X,0
1,Bike Racks,Small Hoop,40.72913347,-74.00256869,X,4
4,Bike Racks,Small Hoop,40.73914787,-73.70102264,X,0
2,Bike Racks,Large Hoop,40.826915,-73.81867,X,4
4,Bike Racks,Large Hoop,40.703857,-73.896328,X,0
2,Bike Racks,Small Hoop,40.86568815,-73.86722013,X,0
2,Bike Racks,Small Hoop,40.86267807,-73.90371567,X,0
4,Bike Racks,Large Hoop,40.742946,-73.941474,X,2
4,Bike Racks,Small Hoop,40.761041,-73.73041,X,0
4,Bike Racks,Small Hoop,40.740503,-73.922748,X,0
3,Bike Racks,Small Hoop,40.606466,-73.964464,X,5
3,Bike Racks,Small Hoop,40.621777,-74.028653,X,0
3,Bike Racks,Small Hoop,40.610323,-73.982456,X,5
1,Bike Racks,Large Hoop,40.766662,-73.99633,X,2
3,Bike Racks,Small Hoop,40.63967521,-73.96770875,X,0
4,Bike Racks,Small Hoop,40.743508,-73.954043,X,2
4,Bike Racks,Small Hoop,40.72665521,-73.78892789,X,0
4,Bike Racks,Small Hoop,40.709603,-73.830044,X,0
2,Bike Racks,Large Hoop,40.818793,-73.866515,X,6
1,Bike Racks,Small Hoop,40.73773635,-73.98030556,X,3
2,Bike Racks,Large Hoop,40.830561,-73.896967,X,0
2,Bike Racks,Small Hoop,40.82707923,-73.9251204,X,0
5,Bike Racks,Small Hoop,40.60072887,-74.091603,X,0
2,Bike Racks,GFI Sled (Silver),40.82616624,-73.92114112,X,0
3,Bike Racks,Small Hoop,40.611991,-73.997298,X,0
4,Bike Racks,Large Hoop,40.735331,-73.716519,X,0
3,Bike Racks,Large Hoop,40.668813,-73.966545,X,0
3,Bike Racks,Small Hoop,40.617045,-73.992399,X,0
3,Bike Racks,Large Hoop,40.631764,-74.01357,X,0
3,Bike Racks,Small Hoop,40.59831168,-73.96168683,X,4
3,Bike Racks,Large Hoop,40.619856,-73.958385,X,6
4,Bike Racks,Small Hoop,40.69751025,-73.83635239,X,0
3,Bike Racks,Large Hoop,40.695359,-73.95247,X,3
3,Bike Racks,Small Hoop,40.63075425,-73.92128582,X,2
1,Bike Racks,Small Hoop,40.783045,-73.95922,X,0
3,Bike Racks,Small Hoop,40.63117777,-73.97642102,X,0
4,Bike Racks,Large Hoop,40.754665,-73.846251,AE,1
3,Bike Racks,Large Hoop,40.634286,-73.889235,X,2
3,Bike Racks,Large Hoop,40.699003,-73.98696,X,0
4,Bike Racks,Small Hoop,40.684895,-73.830927,X,0
3,Bike Racks,Large Hoop,40.582182,-73.956229,AE,1
3,Bike Racks,Small Hoop,40.590425,-73.971868,X,2
4,Bike Racks,Small Hoop,40.710382,-73.850006,X,0
5,Bike Racks,Large Hoop,40.62276,-74.085104,X,0
2,Bike Racks,Large Hoop,40.827993,-73.903943,X,0
3,Bike Racks,Large Hoop,40.729873,-73.958355,X,3
2,Bike Racks,Large Hoop,40.840155,-73.912691,X,0
3,Bike Racks,Small Hoop,40.61879184,-73.92591473,X,4
2,Bike Racks,Large Hoop,40.838377,-73.92619,X,0
3,Bike Racks,Large Hoop,40.694978,-73.928564,X,0
4,Bike Racks,Small Hoop,40.69883856,-73.83394165,X,0
3,Bike Racks,Large Hoop,40.681978,-73.893213,X,0
3,Bike Racks,Small Hoop,40.59043,-73.960451,X,2
1,Bike Racks,Large Hoop,40.804871,-73.960107,X,0
4,Bike Racks,Small Hoop,40.710274,-73.84935,X,0
2,Bike Racks,Large Hoop,40.846641,-73.861813,X,0
1,Bike Racks,Large Hoop,40.715102,-74.008205,X,5
4,Bike Racks,Small Hoop,40.71290192,-73.87821492,X,0
4,Bike Racks,Large Hoop,40.747222,-73.887245,X,0
2,Bike Racks,Large Hoop,40.875386,-73.859879,X,0
3,Bike Racks,Small Hoop,40.72789181,-73.95320131,X,4
3,Bike Racks,Large Hoop,40.685506,-73.929671,X,0
3,Bike Racks,Small Hoop,40.658518,-73.982142,X,0
3,Bike Racks,Large Hoop,40.688567,-73.970875,X,0
4,Bike Racks,Small Hoop,40.70285337,-73.80828934,X,0
4,Bike Racks,Small Hoop,40.76737,-73.920532,X,0
3,Bike Racks,Small Hoop,40.71149965,-73.95710879,X,5
4,Bike Racks,Small Hoop,40.73201639,-73.8687321,X,6
3,Bike Racks,Large Hoop,40.666948,-73.911226,X,0
4,Bike Racks,Large Hoop,40.759631,-73.913638,X,0
2,Bike Racks,Small Hoop,40.82088647,-73.89240973,X,0
1,Bike Racks,Large Hoop,40.826823,-73.937238,X,2
4,Bike Racks,Large Hoop,40.673642,-73.792147,X,4
3,Bike Racks,U Rack,40.689372,-74.000676,X,1
1,Bike Racks,Small Hoop,40.73297285,-74.00406006,X,5
3,Bike Racks,Small Hoop,40.735284,-73.955002,X,2
5,Bike Racks,Large Hoop,40.617495,-74.081375,X,0
4,Bike Racks,Small Hoop,40.70025577,-73.83359542,X,0
3,Bike Racks,Small Hoop,40.619995,-73.989194,X,0
2,Bike Racks,Small Hoop,40.84015098,-73.9172841,X,0
2,Bike Racks,Small Hoop,40.85517111,-73.86779074,X,0
4,Bike Racks,Small Hoop,40.788931,-73.813623,X,0
2,Bike Racks,Large Hoop,40.852474,-73.835314,X,3
4,Bike Racks,Small Hoop,40.7646236,-73.88495909,X,6
3,Bike Racks,Large Hoop,40.681551,-73.894101,X,0
4,Bike Racks,Small Hoop,40.70583302,-73.80843419,X,0
3,Bike Racks,Small Hoop,40.675459,-73.963399,X,0
3,Bike Racks,Large Hoop,40.575375,-73.984712,AE,1
2,Bike Racks,Large Hoop,40.853338,-73.891773,X,0
3,Bike Racks,Small Hoop,40.61868,-73.983515,X,0
4,Bike Racks,Large Hoop,40.758206,-73.910593,X,0
2,Bike Racks,Small Hoop,40.88976756,-73.8984411,X,6
3,Bike Racks,Small Hoop,40.631363,-73.928091,X,4
3,Bike Racks,Large Hoop,40.622842,-73.961157,X,6
3,Bike Racks,Small Hoop,40.605382,-73.983728,X,4
3,Bike Racks,Large Hoop,40.677496,-73.99316,X,1
4,Bike Racks,Small Hoop,40.680719,-73.842064,X,6
3,Bike Racks,Large Hoop,40.664058,-73.888474,X,5
3,Bike Racks,Small Hoop,40.623797,-73.975728,X,0
1,Bike Racks,Small Hoop,40.795634,-73.971298,X,0
2,Bike Racks,Large Hoop,40.841637,-73.843327,X,5
1,Bike Racks,Large Hoop,40.790184,-73.943624,AE,3
4,Bike Racks,Large Hoop,40.70603,-73.75336,X,0
4,Bike Racks,Small Hoop,40.72186299,-73.8669201,X,0
3,Bike Racks,Small Hoop,40.612078,-73.944329,X,4
4,Bike Racks,Large Hoop,40.748189,-73.756131,X,0
4,Bike Racks,Small Hoop,40.750584,-73.86299,X,0
3,Bike Racks,Small Hoop,40.61080966,-74.00869291,X,5
4,Bike Racks,Large Hoop,40.752645,-73.866993,X,0
1,Bike Racks,Large Hoop,40.814465,-73.941455,X,5
3,Bike Racks,Small Hoop,40.604302,-73.970682,X,5
3,Bike Racks,GFI Sled (Silver),40.639638,-73.998349,X,0
3,Bike Racks,Large Hoop,40.68961,-73.94798,X,0
4,Bike Racks,Small Hoop,40.71044014,-73.7950106,X,0
1,Bike Racks,Small Hoop,40.72641905,-73.98937499,X,0
4,Bike Racks,Small Hoop,40.76327,-73.914331,X,0
3,Bike Racks,Small Hoop,40.72716052,-73.95236035,X,4
4,Bike Racks,Small Hoop,40.6999198,-73.90755816,X,0
4,Bike Racks,Small Hoop,40.73517605,-73.71790626,X,0
4,Bike Racks,Small Hoop,40.762264,-73.81492,X,0
4,Bike Racks,Small Hoop,40.72525409,-73.72163557,X,0
2,Bike Racks,Small Hoop,40.87822077,-73.90311489,X,0
2,Bike Racks,Small Hoop,40.85906447,-73.89887069,X,0
4,Bike Racks,U Rack,40.743762,-73.953852,AE,2
2,Bike Racks,Large Hoop,40.836867,-73.922157,X,6
3,Bike Racks,GFI Sled (Silver),40.69238,-73.990558,X,0
3,Bike Racks,Large Hoop,40.685964,-73.969516,X,0
4,Bike Racks,Small Hoop,40.746146,-73.913294,X,0
3,Bike Racks,Small Hoop,40.679069,-73.973949,X,0
1,Bike Racks,Small Hoop,40.77185395,-73.95600409,X,0
3,Bike Racks,Small Hoop,40.68184831,-73.87834386,X,0
4,Bike Racks,Small Hoop,40.708531,-73.898185,X,0
1,Bike Racks,Large Hoop,40.73494,-73.989874,X,0
4,Bike Racks,Small Hoop,40.72423,-73.820354,X,0
3,Bike Racks,Small Hoop,40.627801,-74.013324,X,0
4,Bike Racks,Small Hoop,40.754353,-73.832874,X,0
4,Bike Racks,Large Hoop,40.742824,-73.952284,X,2
3,Bike Racks,Small Hoop,40.664085,-73.924356,X,0
1,Bike Racks,Large Hoop,40.751941,-73.984913,X,0
1,Bike Racks,Large Hoop,40.729179,-73.983641,X,4
3,Bike Racks,Small Hoop,40.59848,-73.988288,X,2
3,Bike Racks,U Rack,40.689328,-74.000697,X,1
3,Bike Racks,Small Hoop,40.63563243,-73.97781299,X,0
2,Bike Racks,Small Hoop,40.82377629,-73.89174295,X,0
3,Bike Racks,Small Hoop,40.615873,-73.99358,X,0
3,Bike Racks,Small Hoop,40.60025967,-73.94566026,X,3
3,Bike Racks,Small Hoop,40.688104,-73.981607,X,0
2,Bike Racks,Large Hoop,40.840946,-73.839268,X,3
3,Bike Racks,Large Hoop,40.660648,-73.990465,X,0
