Unnamed: 0,BoroCode,Latitude,Longitude,HrcEvac,Program_Bike Racks,RackType_DOT Sled (Black),RackType_GFI Sled (Silver - Right),RackType_GFI Sled (Silver),RackType_Large Hoop,RackType_Opal Rack (Parks),RackType_Other DOT,RackType_Other Non-DOT,RackType_Small Hoop,RackType_Staple (Parks),RackType_U Rack,RackType_U Rack (DOT),RackType_Undetermined,RackType_Wave Rack,RackType_Wave Rack (Non DOT),RackType_Wave Rack (Non-DOT),RackType_Wave Rack (Parks),FEMAFldz_AE,FEMAFldz_VE,FEMAFldz_X,Cluster
8971,4,40.771918,-73.925529,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
8972,3,40.662429,-73.9821,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
8973,3,40.68944,-73.969799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
8974,1,40.797383,-73.968062,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
8975,3,40.68043766,-73.98117034,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
8976,1,40.86878,-73.917482,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
8977,3,40.639612,-74.005173,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8978,1,40.820796,-73.944849,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8979,3,40.657961,-73.960289,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
8980,1,40.707238,-74.005253,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8981,3,40.695964,-73.908748,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8982,3,40.643872,-74.011388,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8983,3,40.681154,-73.972359,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8984,1,40.754903,-73.988367,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8985,1,40.729994,-73.992723,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
8986,3,40.724741,-73.953996,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8987,3,40.705181,-73.955969,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
8988,3,40.682741,-73.9931,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
8989,4,40.743147,-73.897345,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
8990,1,40.748573,-73.976189,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
8991,1,40.734473,-73.992015,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
8992,3,40.640648,-74.00755,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8993,2,40.812433,-73.902778,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
8994,3,40.69134169,-73.99778054,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8995,3,40.60911,-73.972955,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8996,3,40.701288,-73.939144,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8997,3,40.671821,-73.957616,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
8998,1,40.78922,-73.940506,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8999,1,40.794977,-73.969817,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9000,1,40.72829,-73.984659,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9001,4,40.707617,-73.749465,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9002,1,40.776974,-73.977533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
9003,1,40.797536,-73.963984,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9004,4,40.746939,-73.889968,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9005,3,40.707212,-73.951923,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9006,3,40.688691,-73.979291,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9007,3,40.726,-73.951091,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9008,1,40.746794,-73.9772,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9009,1,40.801599,-73.964735,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9010,1,40.746343,-73.996883,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9011,1,40.725414,-73.989867,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9012,3,40.618983,-73.925343,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9013,1,40.742531,-73.992141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
9014,3,40.667084,-73.981651,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9015,3,40.650247,-73.960289,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
9016,3,40.683376,-73.965829,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
9017,3,40.684605,-73.947124,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9018,3,40.678291,-73.963942,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9019,3,40.65233,-73.927971,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
9020,3,40.641595,-73.96341,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9021,1,40.728522,-73.982082,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9022,1,40.735526,-73.983032,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9023,3,40.711851,-73.942429,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
9024,3,40.650173,-73.960787,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
9025,3,40.684118,-73.978674,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9026,3,40.647575,-74.011627,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9027,3,40.713506,-73.951436,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9028,3,40.669674,-73.979367,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
9029,4,40.740295,-73.925856,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9030,1,40.755288,-73.96808,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
9031,4,40.730747,-73.745004,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9032,3,40.627473,-74.029514,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7
9033,3,40.649879,-74.005446,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9034,1,40.851416,-73.932073,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
9035,1,40.72457517,-73.97824406,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9036,3,40.675463,-73.981015,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9037,3,40.687432,-73.989924,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9038,3,40.69598759,-73.99368044,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9039,3,40.679814,-73.974629,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9040,3,40.671831,-73.98398,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9041,4,40.694636,-73.738734,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9042,1,40.725173,-74.003096,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9043,5,40.544781,-74.16543,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5
9044,1,40.725867,-73.98978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
9045,1,40.742446,-73.984863,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9046,4,40.740967,-73.79292,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9047,3,40.669239,-73.914612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9048,3,40.679164,-73.995969,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9049,2,40.907284,-73.903869,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
9050,3,40.694656,-73.978085,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9051,1,40.724377,-73.979447,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9052,5,40.629865,-74.076774,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5
9053,3,40.704203,-73.984647,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9054,1,40.865525,-73.920484,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
9055,2,40.840639,-73.843384,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
9056,4,40.723137,-73.819939,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9057,3,40.667322,-73.981111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
9058,1,40.72881604,-74.00274485,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9059,1,40.788383,-73.952963,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
9060,1,40.805285,-73.955428,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9061,3,40.714246,-73.959362,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9062,2,40.834931,-73.903464,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9063,1,40.721784,-73.997686,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
9064,4,40.586214,-73.81618,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9065,1,40.76261881,-73.98096724,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9066,3,40.710601,-73.967329,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9067,3,40.666271,-73.956564,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9068,4,40.706989,-73.790016,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9069,1,40.707246,-74.005255,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
9070,3,40.679498,-73.934278,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9071,1,40.83515,-73.944316,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
9072,1,40.746322,-73.983918,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9073,3,40.633215,-73.965037,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9074,1,40.724146,-73.994374,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9075,1,40.84029,-73.939709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
9076,3,40.664241,-73.942743,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9077,3,40.725074,-73.946692,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9078,3,40.732321,-73.959725,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9079,1,40.746761,-73.99756,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9080,3,40.600843,-73.972803,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9081,4,40.7599,-73.771414,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9082,1,40.766575,-73.953813,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
9083,4,40.764177,-73.823182,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9084,3,40.672152,-73.92773,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9085,2,40.834017,-73.91599,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9086,3,40.678742,-73.870777,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9087,3,40.715956,-73.962092,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9088,4,40.70745,-73.817213,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9089,1,40.770989,-73.959861,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
9090,4,40.747329,-73.881793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
9091,3,40.689749,-73.978043,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9092,3,40.610148,-73.95569,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
9093,3,40.677511,-73.972486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
9094,3,40.66384,-73.980719,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9095,3,40.676277,-73.952405,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9096,1,40.783568,-73.974443,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
9097,1,40.804799,-73.954989,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9098,1,40.766672,-73.990462,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9099,1,40.776919,-73.946267,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
9100,4,40.756892,-73.756961,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
9101,3,40.634113,-73.966163,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9102,3,40.707655,-73.940385,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9103,3,40.678951,-73.987442,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9104,3,40.722693,-73.955069,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
9105,1,40.768613,-73.95996,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9106,3,40.619536,-74.032759,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7
9107,1,40.732676,-73.997492,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
9108,1,40.731254,-73.99384,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9109,1,40.777749,-73.94859,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
9110,3,40.687985,-73.962668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
9111,1,40.752062,-73.971665,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9112,1,40.781566,-73.952144,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9113,1,40.772915,-73.964151,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
9114,1,40.743699,-74.006105,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
9115,1,40.765606,-73.981855,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9116,3,40.676685,-74.004506,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9117,3,40.738152,-73.95561,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9118,3,40.636779,-74.007012,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9119,3,40.639865,-73.948318,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9120,1,40.848148,-73.937671,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
9121,3,40.705144,-73.944496,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9122,4,40.741085,-73.92168,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9123,4,40.753381,-73.913611,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9124,3,40.712669,-73.962398,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9125,3,40.630781,-73.910628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
9126,3,40.68156,-73.975516,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
9127,3,40.631186,-73.995474,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9128,1,40.80609,-73.95426,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9129,3,40.651977,-73.959007,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
9130,3,40.683381,-73.966133,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9131,3,40.692474,-73.910998,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9132,1,40.807643,-73.960331,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
9133,1,40.761159,-73.960701,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
9134,1,40.813864,-73.94443,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9135,3,40.668726,-73.983274,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9136,3,40.675191,-73.981193,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9137,1,40.773302,-73.980742,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
9138,1,40.727452,-73.979315,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9139,1,40.725079,-73.987285,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9140,3,40.719455,-73.962758,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9141,3,40.698747,-73.919335,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9142,3,40.672616,-73.930687,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9143,4,40.580726,-73.837585,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
9144,5,40.559562,-74.169473,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5
9145,3,40.707035,-73.955015,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9146,3,40.650799,-73.948426,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
9147,1,40.744858,-74.001326,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9148,1,40.743705,-74.006105,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
9149,3,40.63326,-73.977211,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9150,1,40.782318,-73.979052,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
9151,1,40.74008,-73.98238,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9152,3,40.714738,-73.946071,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9153,3,40.644699,-74.014616,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9154,3,40.650689,-73.930142,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
9155,3,40.68249,-73.957323,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9156,1,40.746979,-73.993399,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9157,1,40.785356,-73.973699,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9158,3,40.689401,-73.987329,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9159,1,40.814917,-73.940586,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9160,4,40.739372,-73.920547,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9161,1,40.801869,-73.964546,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
9162,2,40.837519,-73.906757,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9163,3,40.710234,-73.933479,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9164,4,40.704529,-73.799679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
9165,4,40.707057,-73.892152,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9166,3,40.67056,-73.887657,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9167,2,40.811285,-73.90523,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9168,1,40.788954,-73.943527,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9169,1,40.79264,-73.97154,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
9170,3,40.634943,-74.0235,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9171,4,40.747286,-73.884863,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
9172,3,40.71437,-73.951584,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9173,3,40.638635,-74.017142,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7
9174,1,40.73266962,-73.9901746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
9175,3,40.725553,-73.944647,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9176,3,40.661984,-73.992639,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9177,3,40.683745,-73.980606,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9178,3,40.664398,-73.931313,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9179,1,40.719927,-73.98848,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9180,1,40.763074,-73.986152,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9181,1,40.724772,-73.980385,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9182,3,40.709655,-73.954814,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9183,1,40.822432,-73.953579,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9184,3,40.618183,-73.958992,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9185,4,40.748415,-73.875954,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
9186,3,40.633574,-73.947818,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
9187,1,40.743113,-73.98365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
9188,1,40.737437,-73.991215,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9189,3,40.633455,-73.947805,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
9190,1,40.712316,-74.008664,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9191,3,40.689828,-73.972245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
9192,1,40.701419,-74.012709,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9193,3,40.672468,-73.983451,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9194,1,40.804871,-73.955139,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9195,1,40.740031,-73.993739,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9196,1,40.784869,-73.935127,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
9197,3,40.700309,-73.916545,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9198,1,40.706547,-74.006463,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
